id,short_name,overall,potential,value_eur,wage_eur,height_cm,weight_kg,club_name,league_level,club_jersey_number,club_contract_valid_until,nationality_name,weak_foot,skill_moves,international_reputation,release_clause_eur,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_speed,position,position_grouped,league_country,height_weight_ratio,age,preferred_foot_Left,preferred_foot_Right,real_face_No,real_face_Yes,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium
124375,B. Yılmaz,81,81,11000000.0,39000,188,77,LOSC Lille,1,17,2022,Turkey,4,3,2,20900000.0,79.0,83.0,69.0,73.0,34.0,79.0,68,83,75,70,77,72,68,78,61,74,78,79,72,87,48,88,68,71,81,81,85,33,87,70,80,83,29,29,26,,LS,A_LS,France,2.4415584415584415,36,False,True,True,False,False,False,True,False,False,False,False,False,False
238862,Lucas Possignolo,69,72,1600000.0,4000,188,80,Portimonense SC,1,3,2024,Brazil,2,2,1,3500000.0,54.0,25.0,44.0,50.0,69.0,72.0,29,22,66,64,31,44,28,25,45,52,53,55,57,67,56,36,87,68,72,20,73,68,20,31,35,58,68,73,67,,RCB,D_RCB,Portugal,2.35,27,False,True,True,False,False,False,False,False,False,False,False,False,True
242179,Y. Fofana,62,75,850000.0,850,194,89,Le Havre AC,2,30,2022,France,3,1,1,2000000.0,,,,,,,11,5,14,15,6,7,11,10,24,12,40,43,35,60,29,44,58,26,77,6,25,10,4,30,11,22,11,11,14,41.0,GK,G_GK,France,2.1797752808988764,21,False,True,True,False,False,False,False,False,False,False,False,False,True
257619,S. Eriksen,57,69,375000.0,550,170,62,Mjøndalen IF,1,2,2024,Norway,2,2,1,544000.0,73.0,44.0,52.0,58.0,52.0,41.0,48,39,42,55,40,54,49,48,52,57,76,71,62,56,83,56,57,51,34,42,42,53,48,53,47,60,51,54,52,,RB,D_RB,Norway,2.7419354838709675,20,False,True,True,False,False,False,False,False,False,False,False,False,True
209526,S. Kavanagh,63,64,500000.0,850,175,62,Shamrock Rovers,1,11,2021,Republic of Ireland,3,3,1,813000.0,64.0,55.0,63.0,63.0,58.0,58.0,63,53,54,63,33,61,64,65,59,62,62,66,69,62,69,63,74,60,55,56,60,52,58,65,58,61,59,62,61,,LWB,D_LWB,Ireland,2.8225806451612905,27,True,False,True,False,False,False,True,False,False,False,False,False,False
232452,K. Hachisuka,69,69,1200000.0,3000,180,76,Vegalta Sendai,1,4,2022,Japan,4,2,1,1500000.0,72.0,42.0,63.0,62.0,65.0,75.0,71,46,66,62,29,61,36,36,64,63,66,76,61,63,63,39,76,83,75,36,64,67,60,68,37,57,62,66,64,,RB,D_RB,Japan,2.3684210526315788,31,False,True,True,False,False,False,False,False,False,False,False,False,True
184433,A. Nemec,64,64,250000.0,1000,192,90,FC Voluntari,1,77,2022,Slovakia,3,3,1,338000.0,44.0,65.0,46.0,61.0,30.0,72.0,42,63,74,52,61,61,50,43,40,66,43,45,45,60,53,72,78,52,87,60,57,34,68,42,66,70,32,16,13,,ST,A_ST,Romania,2.1333333333333333,36,True,False,True,False,False,False,False,False,False,False,False,False,True
217565,Jubal,71,73,2000000.0,5000,190,80,AJ Auxerre,2,4,2022,Brazil,2,2,1,3800000.0,57.0,29.0,44.0,54.0,71.0,73.0,29,22,71,64,30,51,36,27,40,56,52,61,53,70,54,42,90,60,78,25,74,71,30,32,48,57,72,71,69,,RCB,D_RCB,France,2.375,28,False,True,True,False,False,False,False,False,False,False,False,False,True
212232,J. Maclaren,76,76,8000000.0,15000,179,76,Melbourne City FC,1,9,2024,Australia,5,3,1,10000000.0,81.0,75.0,64.0,73.0,38.0,76.0,57,79,73,70,65,71,72,67,54,70,83,80,85,75,80,74,89,85,73,68,71,52,84,65,73,76,25,32,31,,ST,A_ST,Australia,2.3552631578947367,28,False,True,True,False,True,False,False,False,False,False,False,False,False
192695,N. Thompson,68,68,1000000.0,6000,177,80,Peterborough United,2,4,2023,England,2,2,1,1900000.0,69.0,38.0,54.0,62.0,66.0,79.0,56,36,58,59,34,59,37,33,54,58,71,68,74,63,90,43,90,74,81,41,76,65,38,51,30,64,67,67,66,,CB,D_CB,England,2.2125,30,False,True,True,False,False,False,True,False,False,False,False,False,False
244851,G. Guiffrey,67,76,2100000.0,5000,182,74,Gimnasia y Esgrima La Plata,1,24,2023,Argentina,3,2,1,3600000.0,69.0,36.0,49.0,57.0,68.0,71.0,54,31,66,59,38,48,32,30,54,65,66,72,69,65,62,49,72,77,72,32,62,67,44,34,41,55,66,72,67,,LCB,D_LCB,Argentina,2.4594594594594597,23,True,False,True,False,False,False,False,True,False,False,False,False,False
212260,Hwang Ui Jo,76,76,7500000.0,29000,185,82,FC Girondins de Bordeaux,1,18,2023,Korea Republic,4,3,2,15000000.0,78.0,77.0,64.0,74.0,42.0,73.0,62,78,71,67,73,74,69,63,57,75,80,77,77,76,64,77,74,80,73,77,62,44,79,66,66,69,33,42,36,,LS,A_LS,France,2.2560975609756095,29,False,True,True,False,False,False,True,False,False,False,False,False,False
261637,F. Catarozzi,65,75,1600000.0,500,179,72,Montevideo City Torque,1,28,2022,Uruguay,3,2,1,3800000.0,70.0,55.0,58.0,66.0,66.0,63.0,43,56,55,66,39,64,32,44,60,67,62,76,69,68,69,52,66,68,62,58,60,72,61,66,58,68,64,70,60,,LCM,M_LCM,Uruguay,2.486111111111111,21,True,False,True,False,False,False,False,False,False,False,False,False,True
234522,J. Okkels,64,76,1400000.0,1000,183,75,IF Elfsborg,1,19,2024,Denmark,3,3,1,2000000.0,82.0,58.0,56.0,65.0,26.0,61.0,52,58,40,59,53,64,46,40,53,63,83,82,80,58,74,60,53,65,63,61,54,26,61,62,35,60,23,25,25,,LW,A_LW,Sweden,2.44,22,False,True,True,False,False,False,True,False,False,False,False,False,False
230326,Lino Essier,74,74,3500000.0,30000,183,77,São Paulo,1,17,2024,Brazil,1,2,1,6700000.0,67.0,45.0,68.0,66.0,73.0,79.0,76,45,69,68,33,64,74,72,68,69,68,67,68,67,60,28,63,73,84,58,79,72,53,55,58,71,71,78,74,,LCB,D_LCB,Brazil,2.3766233766233764,29,True,False,True,False,False,False,False,False,False,False,False,False,True
192250,M. Jurman,65,65,500000.0,900,191,87,Newcastle Jets,1,6,2023,Australia,2,2,1,625000.0,42.0,40.0,53.0,48.0,64.0,78.0,55,41,64,60,25,48,30,29,63,47,51,34,51,54,34,53,67,71,83,34,77,67,23,45,37,57,64,64,62,,RCB,D_RCB,Australia,2.1954022988505746,31,True,False,True,False,False,False,False,False,False,False,False,False,True
225475,Hernani,75,78,6500000.0,27000,188,77,Genoa,1,33,2022,Brazil,4,3,1,,65.0,69.0,69.0,72.0,74.0,70.0,53,63,66,75,59,73,63,78,76,76,66,64,64,73,53,78,61,67,68,77,79,77,69,67,72,69,73,76,70,,RCM,M_RCM,Italy,2.4415584415584415,27,False,True,True,False,False,False,True,False,False,False,False,False,False
242381,M. Hoedemakers,68,76,2500000.0,3000,181,75,SC Cambuur,1,6,2023,Netherlands,4,2,1,4100000.0,60.0,54.0,66.0,66.0,65.0,65.0,62,44,48,68,43,66,72,70,64,68,65,55,64,64,63,70,61,72,64,64,59,70,59,66,45,63,65,67,63,,CDM,M_CDM,Netherlands,2.4133333333333336,23,True,False,True,False,False,False,False,False,False,False,False,False,True
224883,S. Mounié,74,76,5500000.0,19000,190,83,Stade Brestois 29,1,15,2024,Benin,3,2,2,11400000.0,64.0,73.0,62.0,68.0,45.0,80.0,60,74,84,68,68,68,52,41,59,74,61,66,58,69,52,76,92,70,84,68,77,42,76,64,66,70,39,41,39,,ST,A_ST,France,2.289156626506024,26,False,True,False,True,False,False,False,False,False,False,True,False,False
222183,Aidi Fulangxisi,63,63,400000.0,3000,180,77,Shanghai Shenhua FC,1,2,2021,China PR,3,2,1,620000.0,70.0,35.0,53.0,58.0,63.0,72.0,55,37,58,60,20,55,53,27,51,58,71,70,70,57,64,37,66,86,68,26,65,66,51,47,35,54,63,64,62,,RB,D_RB,China,2.3376623376623376,30,False,True,True,False,False,False,False,False,False,True,False,False,False
208808,Q. Promes,80,80,20500000.0,68000,174,72,Spartak Moskva,1,24,2024,Netherlands,4,4,3,32800000.0,88.0,78.0,78.0,81.0,46.0,69.0,78,79,66,79,69,81,75,76,73,80,87,88,85,82,78,81,79,81,64,76,65,38,81,81,74,79,46,48,40,,LM,M_LM,Russia,2.4166666666666665,29,False,True,False,True,False,False,True,False,False,False,False,False,False
207421,L. Trossard,77,78,12500000.0,55000,172,67,Brighton & Hove Albion,1,11,2023,Belgium,4,4,1,24700000.0,82.0,76.0,74.0,80.0,30.0,61.0,74,76,62,75,74,79,81,69,73,77,89,76,92,72,85,76,78,71,60,79,47,18,75,74,75,80,30,31,18,,CAM,M_CAM,England,2.5671641791044775,26,False,True,False,True,False,False,True,False,False,False,False,False,False
234222,Cho Young Wook,64,72,1300000.0,1000,178,73,FC Seoul,1,11,2022,Korea Republic,3,4,1,1900000.0,80.0,58.0,55.0,66.0,28.0,64.0,50,57,54,55,61,64,70,56,54,63,74,84,77,64,81,57,60,74,63,58,55,29,65,59,64,57,34,19,12,,RW,A_RW,South Korea,2.4383561643835616,22,False,True,True,False,False,False,False,False,False,False,False,False,True
210736,Emerson,78,79,15000000.0,85000,176,79,Olympique Lyonnais,1,3,2022,Italy,2,3,2,,80.0,63.0,70.0,78.0,75.0,63.0,78,51,60,77,51,79,53,71,66,80,83,78,75,75,76,80,67,70,57,77,69,78,72,57,55,72,77,77,76,,LB,D_LB,France,2.2278481012658227,27,True,False,False,True,False,False,True,False,False,False,False,False,False
240207,Liu Yang,66,68,975000.0,5000,184,75,Shandong Taishan,1,11,2023,China PR,3,2,1,1600000.0,76.0,53.0,57.0,64.0,62.0,64.0,57,53,66,62,42,65,44,42,53,64,75,77,70,56,58,63,77,73,61,48,56,65,58,56,40,60,58,63,58,,LB,D_LB,China,2.453333333333333,26,True,False,True,False,False,False,False,False,False,False,False,False,True
202201,J. Gouweleeuw,76,76,6500000.0,23000,188,83,FC Augsburg,1,6,2024,Netherlands,3,2,2,11700000.0,71.0,58.0,65.0,64.0,79.0,75.0,60,46,71,68,49,60,45,36,76,66,67,74,65,76,64,72,70,68,78,77,77,81,61,71,42,74,80,79,76,,RCB,D_RCB,Germany,2.2650602409638556,30,False,True,False,True,False,False,True,False,False,False,False,False,False
217877,T. Bongonda,77,79,13000000.0,19000,177,73,KRC Genk,1,10,2023,Belgium,3,4,1,20500000.0,80.0,71.0,72.0,82.0,33.0,61.0,70,71,49,74,66,83,72,72,67,82,86,75,83,73,79,69,82,70,57,76,56,35,76,72,62,81,37,26,24,,LW,A_LW,Belgium,2.4246575342465753,25,True,False,True,False,False,False,False,False,False,False,False,False,True
225769,G. Dobson,66,72,1200000.0,2000,185,75,Charlton Athletic,3,4,2023,England,4,3,1,2300000.0,68.0,54.0,63.0,63.0,62.0,74.0,57,50,60,66,43,61,60,56,67,63,66,69,66,61,72,65,70,85,73,52,66,62,58,64,51,68,63,63,62,,CDM,M_CDM,England,2.466666666666667,23,False,True,True,False,False,False,False,False,False,False,True,False,False
212212,D. Kohr,75,76,6000000.0,23000,183,80,1. FSV Mainz 05,1,31,2022,Germany,3,3,2,,77.0,62.0,62.0,70.0,75.0,80.0,42,58,69,73,45,69,51,46,66,73,74,80,66,71,69,77,74,81,77,68,86,73,49,68,47,69,78,74,74,,CM,M_CM,Germany,2.2875,27,False,True,False,True,False,False,False,False,False,False,True,False,False
241736,Y. Bisseck,66,81,1900000.0,5000,196,87,Aarhus GF,1,4,2022,Germany,3,2,1,,64.0,33.0,44.0,46.0,66.0,72.0,32,29,66,60,33,39,38,35,39,53,65,64,51,54,46,42,70,65,80,28,60,58,28,35,49,49,65,73,65,,RCB,D_RCB,Denmark,2.2528735632183907,20,False,True,True,False,False,False,False,False,False,False,True,False,False
207868,J. Mountney,62,62,350000.0,750,183,77,St. Patrick's Athletic,1,2,2021,Republic of Ireland,2,3,1,543000.0,70.0,57.0,62.0,61.0,55.0,71.0,64,53,55,63,47,59,58,57,61,62,68,71,65,56,67,66,56,72,76,58,60,55,60,59,56,57,56,55,53,,RB,D_RB,Ireland,2.3766233766233764,28,False,True,True,False,False,False,True,False,False,False,False,False,False
240472,Hu Ruibao,61,67,475000.0,2000,185,73,Guangzhou City,1,5,2021,China PR,3,2,1,831000.0,66.0,30.0,47.0,55.0,61.0,63.0,50,21,62,54,35,50,39,36,52,58,67,66,65,60,57,43,72,61,68,33,51,58,39,31,28,58,62,61,63,,LWB,D_LWB,China,2.5342465753424657,24,True,False,True,False,False,False,False,False,False,True,False,False,False
243304,Zubiaurre,67,75,2000000.0,2000,190,80,Real Sociedad B,2,13,2022,Spain,3,1,1,3500000.0,,,,,,,12,11,18,16,11,14,12,11,14,16,31,28,33,65,32,50,49,22,58,12,21,14,11,52,10,47,10,12,13,30.0,GK,G_GK,Spain,2.375,24,True,False,True,False,False,False,False,False,False,False,False,False,True
232711,J. Stage,69,73,2000000.0,9000,185,83,F.C. København,1,6,2024,Denmark,3,3,1,2800000.0,72.0,63.0,67.0,69.0,66.0,77.0,66,64,67,70,52,68,60,53,67,70,68,75,67,72,72,68,76,85,77,61,68,66,69,66,55,73,67,66,64,,RM,M_RM,Denmark,2.2289156626506026,24,False,True,True,False,True,False,False,False,False,False,False,False,False
213725,L. Phiri,70,74,2000000.0,8000,173,63,Çaykur Rizespor,1,21,2024,South Africa,3,3,1,4200000.0,78.0,53.0,66.0,71.0,69.0,68.0,63,46,62,68,58,69,62,56,66,69,76,79,82,67,84,58,85,82,60,58,67,70,60,69,58,72,73,68,66,,RDM,M_RDM,Turkey,2.746031746031746,26,False,True,True,False,False,False,False,False,False,False,True,False,False
202305,Lee Seung Gi,71,71,1200000.0,8000,177,67,Jeonbuk Hyundai Motors,1,14,2021,Korea Republic,5,4,1,1600000.0,75.0,67.0,71.0,73.0,53.0,69.0,67,67,57,74,62,72,71,72,67,74,77,74,83,66,69,65,53,82,69,71,57,60,72,74,66,71,51,51,44,,LCM,M_LCM,South Korea,2.6417910447761193,33,False,True,True,False,False,False,True,False,False,False,False,False,False
199761,M. Kamiński,69,69,1200000.0,6000,192,84,FC Schalke 04,2,35,2023,Poland,2,2,1,1900000.0,65.0,56.0,62.0,59.0,69.0,70.0,55,53,69,69,44,56,52,54,70,63,62,67,54,66,56,68,76,54,80,60,64,69,60,56,34,59,68,69,70,,LCB,D_LCB,Germany,2.2857142857142856,29,True,False,False,True,False,False,False,False,False,False,False,False,True
208115,L. Zuta,67,67,925000.0,2000,180,75,Vålerenga Fotball,1,5,2024,North Macedonia,3,2,1,1200000.0,78.0,49.0,62.0,64.0,63.0,66.0,66,45,58,63,46,63,60,43,58,63,76,79,69,66,69,67,68,58,67,43,74,62,44,63,43,60,64,65,64,,LB,D_LB,Norway,2.4,29,True,False,True,False,False,False,False,False,False,False,False,False,True
236279,I. Conté,65,70,950000.0,2000,191,82,Chamois Niortais Football Club,2,4,2023,Guinea,2,2,1,1700000.0,52.0,43.0,49.0,53.0,63.0,77.0,36,39,70,57,40,51,48,27,54,53,62,44,62,51,53,60,75,66,90,42,61,62,32,49,30,51,57,69,60,,LCB,D_LCB,France,2.3292682926829267,25,False,True,True,False,False,False,False,False,False,False,False,False,True
237140,L. Fritzson,60,61,300000.0,900,184,77,Östersunds FK,1,13,2022,Sweden,3,3,1,398000.0,70.0,55.0,57.0,64.0,44.0,66.0,48,51,34,64,52,63,48,37,61,64,72,68,78,59,59,60,61,77,65,61,55,45,48,60,48,55,45,47,43,,RCM,M_RCM,Sweden,2.3896103896103895,26,False,True,True,False,False,False,False,False,False,False,True,False,False
253348,A. Landázuri,65,72,1400000.0,500,178,73,Independiente del Valle,1,4,2022,Ecuador,2,2,1,3300000.0,70.0,43.0,53.0,52.0,62.0,72.0,64,38,56,61,32,43,44,38,49,58,61,77,66,57,59,50,77,70,80,51,51,64,40,39,41,50,66,62,56,,RM,M_RM,Ecuador,2.4383561643835616,24,False,True,True,False,False,False,True,False,False,False,False,False,False
238070,J. Cumming,64,76,1300000.0,1000,186,79,Gillingham,3,1,2023,England,2,1,1,2500000.0,,,,,,,13,5,10,26,7,9,12,14,20,12,32,34,51,59,48,47,64,27,50,9,22,7,4,28,17,32,9,10,13,33.0,GK,G_GK,England,2.3544303797468356,22,False,True,False,True,False,False,False,False,False,False,False,False,True
215162,A. Donatti,72,72,750000.0,10000,192,86,San Lorenzo de Almagro,1,2,2021,Argentina,4,2,1,1100000.0,40.0,59.0,53.0,52.0,73.0,73.0,38,53,79,67,36,48,48,67,63,60,37,43,43,67,32,77,84,60,80,65,71,71,53,35,52,57,73,72,71,,RCB,D_RCB,Argentina,2.2325581395348837,34,False,True,False,True,False,False,False,False,False,False,False,False,True
233173,H. Shimoda,65,65,700000.0,1000,171,66,Oita Trinita,1,11,2022,Japan,4,2,1,875000.0,80.0,56.0,65.0,65.0,54.0,65.0,63,52,42,67,44,59,52,61,65,68,82,79,79,64,78,72,83,88,56,54,56,60,58,66,44,57,49,59,52,,LCM,M_LCM,Japan,2.590909090909091,29,True,False,True,False,False,False,False,False,False,False,False,False,True
242166,A. Layouni,69,69,1400000.0,3000,191,80,Vålerenga Fotball,1,11,2023,Tunisia,4,3,1,1800000.0,80.0,63.0,62.0,68.0,35.0,64.0,69,63,56,63,62,71,58,53,49,69,77,82,71,66,50,64,34,79,72,61,32,26,66,67,57,57,38,31,30,,LW,A_LW,Norway,2.3875,28,True,False,True,False,False,False,True,False,False,False,False,False,False
216531,Paulinho,79,79,18000000.0,19000,188,84,Sporting CP,1,21,2025,Portugal,4,3,1,36000000.0,67.0,78.0,64.0,75.0,44.0,81.0,66,82,85,68,78,74,80,35,45,78,66,67,64,80,71,80,82,82,82,68,76,39,83,73,68,78,45,37,29,,ST,A_ST,Portugal,2.238095238095238,28,True,False,True,False,False,False,True,False,False,False,False,False,False
234513,A. Ba,65,65,500000.0,2000,188,78,USL Dunkerque,2,15,2022,France,3,2,1,875000.0,46.0,24.0,37.0,38.0,64.0,79.0,24,21,71,50,22,30,23,29,40,45,51,42,38,45,50,34,78,64,86,18,78,56,22,30,33,50,63,69,64,,CB,D_CB,France,2.41025641025641,31,True,False,True,False,False,False,False,False,False,False,False,False,True
239342,H. Koffi,73,78,3700000.0,8000,186,81,Royal Charleroi S.C.,1,16,2024,Burkina Faso,3,1,1,5800000.0,,,,,,,11,8,13,23,6,13,14,13,26,27,58,53,60,71,57,52,80,30,68,7,30,14,8,44,16,58,13,11,10,56.0,GK,G_GK,Belgium,2.2962962962962963,24,False,True,True,False,False,False,False,False,False,False,False,False,True
247968,V. Crețu,69,69,975000.0,8000,176,71,FCSB (Steaua),1,2,2023,Romania,2,2,1,1400000.0,84.0,39.0,55.0,61.0,64.0,80.0,55,35,52,61,42,56,45,42,45,60,87,81,76,61,72,41,71,89,74,39,88,66,59,57,37,62,64,67,64,,RB,D_RB,Romania,2.4788732394366195,32,False,True,True,False,True,False,False,False,False,False,False,False,False
253441,A. Heggebø,60,75,600000.0,650,182,84,SK Brann,1,20,2023,Norway,3,2,1,1100000.0,67.0,59.0,46.0,62.0,21.0,58.0,30,61,56,58,51,63,50,30,39,60,68,67,70,52,73,58,58,71,63,56,31,18,60,49,61,48,19,15,16,,ST,A_ST,Norway,2.1666666666666665,20,False,True,True,False,False,False,False,False,False,False,False,True,False
247822,J. Nisbet,62,73,900000.0,600,158,58,Central Coast Mariners,1,10,2022,Australia,3,2,1,1300000.0,71.0,42.0,60.0,66.0,52.0,51.0,52,42,48,67,40,64,61,49,59,62,69,73,81,70,89,42,79,81,30,39,59,52,40,57,51,50,51,55,51,,RM,M_RM,Australia,2.7241379310344827,22,False,True,True,False,False,False,True,False,False,False,False,False,False
230147,F. Sacko,73,76,3700000.0,9000,179,68,Vitória de Guimarães,1,17,2024,Mali,3,3,1,8000000.0,92.0,45.0,60.0,72.0,65.0,71.0,66,43,62,64,45,70,59,34,56,71,91,92,79,71,73,50,81,92,62,38,65,67,67,56,41,75,60,68,66,,RB,D_RB,Portugal,2.6323529411764706,26,False,True,True,False,False,False,True,False,False,False,False,False,False
2147,M. Stekelenburg,76,76,825000.0,8000,197,92,Ajax,1,1,2022,Netherlands,4,1,2,1200000.0,,,,,,,18,11,14,39,11,12,13,13,37,31,30,36,30,69,27,56,55,26,77,11,41,26,12,40,23,59,9,15,14,32.0,GK,G_GK,Netherlands,2.141304347826087,38,False,True,False,True,False,False,False,False,False,False,False,False,True
246716,J. Van den Bergh,70,73,1800000.0,7000,189,84,K Beerschot VA,1,2,2025,Belgium,3,2,1,2700000.0,66.0,52.0,58.0,61.0,71.0,74.0,55,42,71,60,47,59,57,45,63,65,60,70,58,67,51,72,65,73,76,62,74,75,35,58,39,67,70,71,66,,RCB,D_RCB,Belgium,2.25,26,True,False,True,False,False,False,False,False,False,False,True,False,False
263432,M. Ben Ouanes,63,64,525000.0,3000,182,75,Kasimpaşa SK,1,12,2023,Tunisia,3,2,1,1100000.0,67.0,32.0,55.0,56.0,64.0,61.0,57,30,46,63,30,67,35,33,58,39,68,67,56,52,62,28,63,67,58,31,62,62,56,47,44,48,67,68,67,,LB,D_LB,Turkey,2.4266666666666667,27,True,False,True,False,False,False,False,False,False,False,False,False,True
260498,Kwak Yoon Ho,57,60,190000.0,850,185,83,Suwon FC,1,4,2022,Korea Republic,3,2,1,252000.0,62.0,25.0,39.0,48.0,55.0,70.0,28,23,47,53,20,45,25,21,48,48,61,63,60,48,54,39,71,60,78,15,62,55,24,25,38,43,57,54,56,,LCB,D_LCB,South Korea,2.2289156626506026,25,False,True,True,False,False,False,False,False,False,False,False,False,True
176944,M. Fellaini,75,75,3500000.0,19000,194,85,Shandong Taishan,1,25,2021,Belgium,3,3,3,5400000.0,36.0,72.0,69.0,70.0,75.0,87.0,60,74,92,78,68,66,64,46,67,80,34,37,40,81,83,75,84,82,90,64,88,70,83,72,64,75,72,76,72,,LCM,M_LCM,China,2.2823529411764705,33,False,True,False,True,False,False,False,False,False,False,False,False,True
180903,J. O'Shea,67,67,800000.0,2000,183,70,Brisbane Roar,1,26,2024,Republic of Ireland,4,3,1,1000000.0,65.0,63.0,68.0,71.0,43.0,69.0,65,62,30,68,65,68,65,68,65,69,61,69,85,69,83,62,77,85,65,65,59,53,67,73,71,72,53,38,23,,RCM,M_RCM,Australia,2.6142857142857143,33,False,True,True,False,False,False,False,False,False,False,False,True,False
255109,D. Tijanić,68,75,2400000.0,6000,174,67,Göztepe SK,1,43,2026,Slovenia,4,4,1,5300000.0,75.0,65.0,66.0,73.0,49.0,66.0,65,64,55,68,60,75,72,63,62,71,78,73,84,60,77,68,67,73,64,68,64,56,62,66,62,57,38,54,47,,CAM,M_CAM,Turkey,2.5970149253731343,24,False,True,True,False,False,False,True,False,False,False,False,False,False
239446,Hélder Ferreira,71,77,3000000.0,7000,179,70,FC Paços de Ferreira,1,7,2022,Portugal,3,3,1,6900000.0,75.0,66.0,68.0,72.0,35.0,58.0,69,65,45,71,52,72,68,41,67,75,76,74,71,67,69,72,67,68,58,66,45,20,70,69,62,64,30,45,40,,LW,A_LW,Portugal,2.557142857142857,24,False,True,True,False,False,False,False,False,False,False,False,False,True
242975,S. Foss,62,70,825000.0,750,185,80,Sandefjord Fotball,1,17,2022,Norway,2,2,1,1200000.0,59.0,25.0,41.0,45.0,63.0,66.0,34,20,62,52,28,38,27,24,48,45,66,53,52,60,67,33,78,59,72,24,59,64,26,33,32,59,64,63,61,,RCB,D_RCB,Norway,2.3125,22,False,True,True,False,False,False,False,False,False,False,False,False,True
241643,V. Johansson,66,75,1700000.0,2000,186,74,Rotherham United,3,1,2022,Sweden,3,1,1,3300000.0,,,,,,,11,6,11,23,8,13,13,13,29,11,35,28,30,51,31,49,59,23,37,5,19,6,5,29,14,32,9,12,10,32.0,GK,G_GK,England,2.5135135135135136,23,False,True,False,True,False,False,False,False,False,False,False,False,True
248117,A. Ciobanu,69,77,3100000.0,5000,176,68,FC Farul Constanța,1,11,2024,Romania,3,3,1,4800000.0,78.0,68.0,68.0,72.0,40.0,60.0,69,65,55,68,59,70,71,73,68,71,74,81,84,67,81,77,77,66,60,71,50,42,66,67,65,68,33,42,35,,RCM,M_RCM,Romania,2.588235294117647,23,False,True,True,False,False,True,False,False,False,False,False,False,False
243922,M. Radecki,63,63,475000.0,1000,187,74,Radomiak Radom,1,10,2022,Poland,2,2,1,641000.0,72.0,60.0,59.0,63.0,56.0,74.0,54,61,55,64,48,62,49,42,63,64,71,72,64,62,75,65,69,83,74,55,64,56,62,59,51,56,56,57,55,,LS,A_LS,Poland,2.527027027027027,28,False,True,True,False,False,False,False,False,False,False,False,False,True
194759,O. Beckles,65,65,600000.0,4000,191,78,Leyton Orient,4,19,2023,Grenada,3,2,1,1100000.0,54.0,27.0,47.0,56.0,63.0,77.0,53,17,62,59,22,50,23,20,45,59,55,53,66,63,58,46,75,78,81,33,64,60,19,32,39,54,63,65,63,,LCB,D_LCB,England,2.448717948717949,29,True,False,True,False,False,False,False,False,False,False,False,False,True
208852,K. Morris,63,63,500000.0,2000,178,71,Tranmere Rovers,4,7,2022,England,4,3,1,875000.0,71.0,62.0,56.0,66.0,47.0,68.0,54,61,51,57,50,65,60,50,55,65,72,70,81,56,72,67,70,80,66,64,57,41,58,58,53,60,47,51,44,,LWB,D_LWB,England,2.507042253521127,27,True,False,True,False,False,False,True,False,False,False,False,False,False
196916,M. Pack,72,72,2000000.0,22000,188,76,Cardiff City,2,21,2022,England,2,3,1,3800000.0,51.0,60.0,71.0,69.0,67.0,77.0,68,52,74,73,54,68,64,68,77,73,48,53,64,69,59,73,69,84,75,68,75,65,59,68,64,75,67,67,64,,RCM,M_RCM,England,2.473684210526316,30,False,True,True,False,False,False,False,False,False,False,True,False,False
257170,O. Syrota,69,79,2900000.0,500,189,74,Dynamo Kyiv,1,34,2025,Ukraine,2,2,1,7000000.0,69.0,22.0,38.0,45.0,71.0,73.0,24,16,74,64,25,26,23,22,25,55,73,66,76,54,73,33,74,81,72,16,66,69,29,26,36,60,72,71,70,,LCB,D_LCB,Ukraine,2.554054054054054,21,True,False,True,False,False,False,False,False,False,False,False,False,True
238091,C. Borchgrevink,66,77,1800000.0,1000,182,72,Vålerenga Fotball,1,2,2023,Norway,4,3,1,2600000.0,71.0,50.0,61.0,61.0,61.0,66.0,64,43,57,64,39,59,62,61,57,61,74,69,65,60,70,61,65,82,62,58,58,59,54,56,47,55,59,65,63,,RB,D_RB,Norway,2.5277777777777777,22,False,True,True,False,False,False,True,False,False,False,False,False,False
